geoname_id,continent_code,continent_name,country_iso_code,country_name,subdivision_iso_code,subdivision_name,city_name,metro_code,time_zone
5096100,NA,North America,US,United States,NJ,New Jersey,Butler,501,America/New_York
5516233,NA,North America,US,United States,TX,Texas,Amarillo,634,America/Chicago
4673094,NA,North America,US,United States,TX,Texas,Bedford,623,America/Chicago
5334928,NA,North America,US,United States,CA,California,Castro Valley,807,America/Los_Angeles
5380748,NA,North America,US,United States,CA,California,Palo Alto,807,America/Los_Angeles
4367372,NA,North America,US,United States,MD,Maryland,Rosedale,512,America/New_York
4357141,NA,North America,US,United States,MD,Maryland,Hagerstown,511,America/New_York
5095325,NA,North America,US,United States,NJ,New Jersey,Avenel,501,America/New_York
4167519,NA,North America,US,United States,FL,Florida,Palm Beach Gardens,548,America/New_York
4146481,NA,North America,US,United States,FL,Florida,Babson Park,534,America/New_York
5373763,NA,North America,US,United States,CA,California,Mission Viejo,803,America/Los_Angeles
5341145,NA,North America,US,United States,CA,California,Cupertino,807,America/Los_Angeles
4898015,NA,North America,US,United States,IL,Illinois,Joliet,602,America/Chicago
4569043,NA,North America,US,United States,SC,South Carolina,Adams Run,519,America/New_York
5325866,NA,North America,US,United States,CA,California,Baldwin Park,803,America/Los_Angeles
5367929,NA,North America,US,United States,CA,California,Long Beach,803,America/Los_Angeles
5400784,NA,North America,US,United States,CA,California,Sylmar,803,America/Los_Angeles
4553433,NA,North America,US,United States,OK,Oklahoma,Tulsa,671,America/Chicago
5102076,NA,North America,US,United States,NJ,New Jersey,Nutley,501,America/New_York
4727605,NA,North America,US,United States,TX,Texas,Seagoville,623,America/Chicago
5107464,NA,North America,US,United States,NY,New York,Astoria,501,America/New_York
5101879,NA,North America,US,United States,NJ,New Jersey,North Bergen,501,America/New_York
4192289,NA,North America,US,United States,GA,Georgia,Duluth,524,America/New_York
4702913,NA,North America,US,United States,TX,Texas,Kemah,618,America/Chicago
5207381,NA,North America,US,United States,PA,Pennsylvania,Quakertown,504,America/New_York
5209240,NA,North America,US,United States,PA,Pennsylvania,Royersford,504,America/New_York
5179995,NA,North America,US,United States,PA,Pennsylvania,Bensalem,504,America/New_York
5375480,NA,North America,US,United States,CA,California,Mountain View,807,America/Los_Angeles
5224323,NA,North America,US,United States,RI,Rhode Island,,,America/New_York
5012639,NA,North America,US,United States,MI,Michigan,Troy,505,America/Detroit
4907959,NA,North America,US,United States,IL,Illinois,Rockford,610,America/Chicago
4347242,NA,North America,US,United States,MD,Maryland,Annapolis,512,America/New_York
4358821,NA,North America,US,United States,MD,Maryland,Hyattsville,511,America/New_York
5324249,NA,North America,US,United States,CA,California,Anza,804,America/Los_Angeles
4482348,NA,North America,US,United States,NC,North Carolina,,,America/New_York
4782167,NA,North America,US,United States,VA,Virginia,Roanoke,573,America/New_York
4951257,NA,North America,US,United States,MA,Massachusetts,Somerville,506,America/New_York
4941935,NA,North America,US,United States,MA,Massachusetts,Lexington,506,America/New_York
4738214,NA,North America,US,United States,TX,Texas,Tyler,709,America/Chicago
4707414,NA,North America,US,United States,TX,Texas,London,641,America/Chicago
4704264,NA,North America,US,United States,TX,Texas,Ladonia,623,America/Chicago
4176407,NA,North America,US,United States,FL,Florida,Vernon,656,America/Chicago
4788822,NA,North America,US,United States,VA,Virginia,Tappahannock,556,America/New_York
4788158,NA,North America,US,United States,VA,Virginia,Suffolk,544,America/New_York
4780512,NA,North America,US,United States,VA,Virginia,Providence Forge,556,America/New_York
4505522,NA,North America,US,United States,OH,Ohio,Ashville,535,America/New_York
4513425,NA,North America,US,United States,OH,Ohio,Groveport,535,America/New_York
4670582,NA,North America,US,United States,TX,Texas,Alvarado,623,America/Chicago
4709013,NA,North America,US,United States,TX,Texas,Mansfield,623,America/Chicago
4726206,NA,North America,US,United States,TX,Texas,San Antonio,641,America/Chicago
4650946,NA,North America,US,United States,TN,Tennessee,Portland,659,America/Chicago
4373238,NA,North America,US,United States,MD,Maryland,Westminster,512,America/New_York
5217179,NA,North America,US,United States,PA,Pennsylvania,Verona,508,America/New_York
5116478,NA,North America,US,United States,NY,New York,Elma,514,America/New_York
4470566,NA,North America,US,United States,NC,North Carolina,Henderson,560,America/New_York
4468261,NA,North America,US,United States,NC,North Carolina,Goldsboro,560,America/New_York
4618057,NA,North America,US,United States,TN,Tennessee,Dickson,659,America/Chicago
4570634,NA,North America,US,United States,SC,South Carolina,Bennettsville,570,America/New_York
4229791,NA,North America,US,United States,GA,Georgia,Waynesboro,520,America/New_York
4303861,NA,North America,US,United States,KY,Kentucky,Pembroke,659,America/Chicago
4491180,NA,North America,US,United States,NC,North Carolina,Shelby,517,America/New_York
4098005,NA,North America,US,United States,AL,Alabama,Wilmer,686,America/Chicago
4217712,NA,North America,US,United States,GA,Georgia,Quitman,530,America/New_York
4218366,NA,North America,US,United States,GA,Georgia,Register,507,America/New_York
4205196,NA,North America,US,United States,GA,Georgia,Lawrenceville,524,America/New_York
5003132,NA,North America,US,United States,MI,Michigan,Muskegon,563,America/Detroit
5218802,NA,North America,US,United States,PA,Pennsylvania,West Mifflin,508,America/New_York
5129196,NA,North America,US,United States,NY,New York,North Rose,555,America/New_York
5143495,NA,North America,US,United States,NY,New York,Webster,538,America/New_York
4988362,NA,North America,US,United States,MI,Michigan,Cedar Springs,563,America/Detroit
4883555,NA,North America,US,United States,IL,Illinois,Arlington Heights,602,America/Chicago
4890864,NA,North America,US,United States,IL,Illinois,Elgin,602,America/Chicago
4928096,NA,North America,US,United States,IN,Indiana,West Lafayette,582,America/Indiana/Indianapolis
4701814,NA,North America,US,United States,TX,Texas,Justin,623,America/Chicago
4430400,NA,North America,US,United States,MS,Mississippi,Horn Lake,640,America/Chicago
5438191,NA,North America,US,United States,CO,Colorado,Sedalia,751,America/Denver
5007585,NA,North America,US,United States,MI,Michigan,Roscommon,540,America/Detroit
4165069,NA,North America,US,United States,FL,Florida,Mt. Dora,534,America/New_York
5454711,NA,North America,US,United States,NM,New Mexico,Albuquerque,790,America/Denver
5314328,NA,North America,US,United States,AZ,Arizona,Sierra Vista,789,America/Phoenix
4835654,NA,North America,US,United States,CT,Connecticut,Hamden,533,America/New_York
5098706,NA,North America,US,United States,NJ,New Jersey,Hackensack,501,America/New_York
4926367,NA,North America,US,United States,IN,Indiana,Sheridan,527,America/Indiana/Indianapolis
5263580,NA,North America,US,United States,WI,Wisconsin,Mosinee,705,America/Chicago
4922462,NA,North America,US,United States,IN,Indiana,Lafayette,582,America/Indiana/Indianapolis
5308480,NA,North America,US,United States,AZ,Arizona,Peoria,753,America/Phoenix
4992523,NA,North America,US,United States,MI,Michigan,Farmington Hills,,America/Detroit
4922323,NA,North America,US,United States,IN,Indiana,Kingsbury,588,America/Chicago
4924006,NA,North America,US,United States,IN,Indiana,Muncie,527,America/Indiana/Indianapolis
4255704,NA,North America,US,United States,IN,Indiana,Charlestown,529,America/Kentucky/Louisville
4048332,NA,North America,US,United States,IN,Indiana,Aurora,515,America/New_York
4519657,NA,North America,US,United States,OH,Ohio,New Richmond,515,America/New_York
4525620,NA,North America,US,United States,OH,Ohio,Stout,515,America/New_York
4709272,NA,North America,US,United States,TX,Texas,Marshall,612,America/Chicago
5412347,NA,North America,US,United States,CO,Colorado,Aurora,751,America/Denver
5579453,NA,North America,US,United States,CO,Colorado,Lyons,751,America/Denver
5421001,NA,North America,US,United States,CO,Colorado,Elizabeth,751,America/Denver
5149222,NA,North America,US,United States,OH,Ohio,Canton,510,America/New_York
5145476,NA,North America,US,United States,OH,Ohio,Akron,510,America/New_York
5145607,NA,North America,US,United States,OH,Ohio,Alliance,510,America/New_York
4692355,NA,North America,US,United States,TX,Texas,Freeport,618,America/Chicago
5072006,NA,North America,US,United States,NE,Nebraska,Lincoln,722,America/Chicago
5060496,NA,North America,US,United States,ND,North Dakota,Montpelier,724,America/Chicago
5837110,NA,North America,US,United States,WY,Wyoming,Rozet,764,America/Denver
5541871,NA,North America,US,United States,UT,Utah,Leeds,770,America/Denver
5012937,NA,North America,US,United States,MI,Michigan,Union Lake,505,America/Detroit
4991330,NA,North America,US,United States,MI,Michigan,Dundee,505,America/Detroit
4987996,NA,North America,US,United States,MI,Michigan,Capac,505,America/Detroit
5162097,NA,North America,US,United States,OH,Ohio,Massillon,510,America/New_York
4711801,NA,North America,US,United States,TX,Texas,Missouri City,618,America/Chicago
4050880,NA,North America,US,United States,TX,Texas,Buda,635,America/Chicago
4435764,NA,North America,US,United States,MS,Mississippi,Meridian,711,America/Chicago
5133825,NA,North America,US,United States,NY,New York,Richmond Hill,501,America/New_York
4159765,NA,North America,US,United States,FL,Florida,Interlachen,561,America/New_York
5221659,NA,North America,US,United States,RI,Rhode Island,Cranston,521,America/New_York
4503555,NA,North America,US,United States,NJ,New Jersey,Pennsville Township,504,America/New_York
5295985,NA,North America,US,United States,AZ,Arizona,Glendale,753,America/Phoenix
5484613,NA,North America,US,United States,NM,New Mexico,Placitas,790,America/Denver
5318313,NA,North America,US,United States,AZ,Arizona,Tucson,789,America/Phoenix
5475352,NA,North America,US,United States,NM,New Mexico,Las Cruces,765,America/Denver
5520993,NA,North America,US,United States,TX,Texas,El Paso,765,America/Denver
5494395,NA,North America,US,United States,NM,New Mexico,Thoreau,790,America/Denver
5812944,NA,North America,US,United States,WA,Washington,Tacoma,819,America/Los_Angeles
5805687,NA,North America,US,United States,WA,Washington,Olympia,819,America/Los_Angeles
4379634,NA,North America,US,United States,MO,Missouri,Camdenton,619,America/Chicago
4273837,NA,North America,US,United States,KS,Kansas,Kansas City,616,America/Chicago
4387240,NA,North America,US,United States,MO,Missouri,Fredericktown,632,America/Chicago
4273359,NA,North America,US,United States,KS,Kansas,Independence,671,America/Chicago
4272416,NA,North America,US,United States,KS,Kansas,Greenwich,678,America/Chicago
4544349,NA,North America,US,United States,OK,Oklahoma,Oklahoma City,650,America/Chicago
4391349,NA,North America,US,United States,MO,Missouri,House Springs,609,America/Chicago
4375832,NA,North America,US,United States,MO,Missouri,Barnhart,609,America/Chicago
4233813,NA,North America,US,United States,IL,Illinois,Belleville,609,America/Chicago
4380318,NA,North America,US,United States,MO,Missouri,Catawissa,609,America/Chicago
4846073,NA,North America,US,United States,CT,Connecticut,Woodstock,533,America/New_York
5350937,NA,North America,US,United States,CA,California,Fresno,866,America/Los_Angeles
5509851,NA,North America,US,United States,NV,Nevada,Pahrump,839,America/Los_Angeles
5353775,NA,North America,US,United States,CA,California,Grass Valley,862,America/Los_Angeles
5338258,NA,North America,US,United States,CA,California,Cobb,807,America/Los_Angeles
4833363,NA,North America,US,United States,CT,Connecticut,East Haddam,533,America/New_York
4780837,NA,North America,US,United States,VA,Virginia,Radford,573,America/New_York
4753115,NA,North America,US,United States,VA,Virginia,Cleveland,531,America/New_York
5102578,NA,North America,US,United States,NJ,New Jersey,Perth Amboy,501,America/New_York
7258771,NA,North America,US,United States,NJ,New Jersey,Irvington,501,America/New_York
4791112,NA,North America,US,United States,VA,Virginia,Vesuvius,573,America/New_York
4744326,NA,North America,US,United States,VA,Virginia,Amherst,573,America/New_York
4509884,NA,North America,US,United States,OH,Ohio,Dayton,542,America/New_York
5172710,NA,North America,US,United States,OH,Ohio,Spencerville,558,America/New_York
4517471,NA,North America,US,United States,OH,Ohio,Manchester,515,America/New_York
5148480,NA,North America,US,United States,OH,Ohio,Brunswick,510,America/New_York
4528071,NA,North America,US,United States,OH,Ohio,West Union,515,America/New_York
5160783,NA,North America,US,United States,OH,Ohio,Lima,558,America/New_York
4260853,NA,North America,US,United States,IN,Indiana,Madison,529,America/Indiana/Indianapolis
4260324,NA,North America,US,United States,IN,Indiana,Lexington,529,America/Indiana/Indianapolis
